core_d_nm,distance_nm,B_NSD_nT_per_sqrtHz
20.0,11.5625,218.60963766048414
5.0,11.65625,0.03674078389065075
5.09375,11.65625,0.03907734381645702
5.1875,11.65625,0.04152948706821416
5.28125,11.65625,0.04410223517130768
5.375,11.65625,0.04680086617839852
5.46875,11.65625,0.049630930167751754
5.5625,11.65625,0.05259826568494583
5.65625,11.65625,0.05570901719264628
5.75,11.65625,0.05896965359788465
5.84375,11.65625,0.062386987931408476
5.9375,11.65625,0.0659681982591866
6.03125,11.65625,0.06972084991210645
6.125,11.65625,0.07365291912631258
6.21875,11.65625,0.07777281819355823
6.3125,11.65625,0.08208942222840505
6.40625,11.65625,0.08661209766716879
6.5,11.65625,0.09135073262220733
6.59375,11.65625,0.09631576922455176
6.6875,11.65625,0.10151823809803369
6.78125,11.65625,0.10696979511904507
6.875,11.65625,0.11268276062793679
6.96875,11.65625,0.11867016127090307
7.0625,11.65625,0.12494577466509503
7.15625,11.65625,0.13152417709474523
7.25,11.65625,0.1384207944623695
7.34375,11.65625,0.14565195673675158
7.4375,11.65625,0.15323495615852536
7.53125,11.65625,0.16118810948488274
7.625,11.65625,0.16953082457739313
7.71875,11.65625,0.17828367166127393
7.8125,11.65625,0.18746845961087832
7.90625,11.65625,0.19710831764483888
8.0,11.65625,0.20722778284544086
8.09375,11.65625,0.21785289395060112
8.1875,11.65625,0.22901129190355718
8.28125,11.65625,0.2407323276852735
8.375,11.65625,0.2530471779979451
8.46875,11.65625,0.26598896941514955
8.5625,11.65625,0.2795929116654825
8.65625,11.65625,0.29389644077232907
8.75,11.65625,0.30893937283314643
8.84375,11.65625,0.3247640692877566
8.9375,11.65625,0.34141561459713005
9.03125,11.65625,0.3589420073325599
9.125,11.65625,0.3773943657605448
9.21875,11.65625,0.3968271491018134
9.3125,11.65625,0.4172983957443858
9.40625,11.65625,0.4388699798012312
9.5,11.65625,0.4616078875237271
9.59375,11.65625,0.4855825152137776
9.6875,11.65625,0.5108689904210181
9.78125,11.65625,0.5375475183682671
9.875,11.65625,0.5657037557193888
9.96875,11.65625,0.5954292139904415
10.0625,11.65625,0.6268216951087775
10.15625,11.65625,0.6599857618473002
10.25,11.65625,0.6950332461040426
10.34375,11.65625,0.7320837982625709
10.4375,11.65625,0.7712654811584039
10.53125,11.65625,0.8127154124930144
10.625,11.65625,0.8565804598823458
10.71875,11.65625,0.9030179931038884
10.8125,11.65625,0.9521966985179019
10.90625,11.65625,1.0042974610875335
11.0,11.65625,1.0595143199124972
11.09375,11.65625,1.118055503725283
11.1875,11.65625,1.180144553381145
11.28125,11.65625,1.2460215390074165
11.375,11.65625,1.3159443801680974
11.46875,11.65625,1.3901902781505031
11.5625,11.65625,1.4690572702964813
11.65625,11.65625,1.5528659171858816
11.75,11.65625,1.6419611344389897
11.84375,11.65625,1.7367141819422123
11.9375,11.65625,1.8375248244212083
12.03125,11.65625,1.944823678491961
12.125,11.65625,2.0590747626157575
12.21875,11.65625,2.18077826777081
12.3125,11.65625,2.3104735681316617
12.40625,11.65625,2.44874249261634
12.5,11.65625,2.5962128798160213
12.59375,11.65625,2.753562440555356
12.6875,11.65625,2.9215229541309142
12.78125,11.65625,3.1008848261224524
12.875,11.65625,3.2925020375403764
12.96875,11.65625,3.49729751692746
13.0625,11.65625,3.7162689688243913
13.15625,11.65625,3.950495193673427
13.25,11.65625,4.201142935687408
13.34375,11.65625,4.469474296343956
13.4375,11.65625,4.75685475183601
13.53125,11.65625,5.064761812841688
13.625,11.65625,5.394794364141442
13.71875,11.65625,5.748682719624564
13.8125,11.65625,6.12829942473249
13.90625,11.65625,6.535670832940015
14.0,11.65625,6.972989474927564
14.09375,11.65625,7.442627227973528
14.1875,11.65625,7.94714927796896
14.28125,11.65625,8.48932884632592
14.375,11.65625,9.072162627709652
14.46875,11.65625,9.698886850531238
14.5625,11.65625,10.37299382879287
14.65625,11.65625,11.09824881919697
14.75,11.65625,11.878706929139645
14.84375,11.65625,12.718729736748342
14.9375,11.65625,13.623001180695582
15.03125,11.65625,14.596542152175724
15.125,11.65625,15.64472307123701
15.21875,11.65625,16.773273551964166
15.3125,11.65625,17.988288053851516
15.40625,11.65625,19.296226179429816
15.5,11.65625,20.70390601229464
15.59375,11.65625,22.218488599901672
15.6875,11.65625,23.847451381422115
15.78125,11.65625,25.59854805882095
15.875,11.65625,27.479752134279067
15.96875,11.65625,29.499181125586315
16.0625,11.65625,31.664998373364426
16.15625,11.65625,33.98528943561413
16.25,11.65625,36.46791040771074
16.34375,11.65625,39.12030620496043
16.4375,11.65625,41.94929800307136
16.53125,11.65625,44.96084074775805
16.625,11.65625,48.15975399253029
16.71875,11.65625,51.5494323260931
16.8125,11.65625,55.131545243406485
16.90625,11.65625,58.90574030780473
17.0,11.65625,62.86936749729014
17.09375,11.65625,67.01724620305491
17.1875,11.65625,71.34149877242554
17.28125,11.65625,75.83147499243489
17.375,11.65625,80.47378976180632
17.46875,11.65625,85.25249088104846
17.5625,11.65625,90.1493653010959
17.65625,11.65625,95.14438079415234
17.75,11.65625,100.21624698602902
17.84375,11.65625,105.34306672689378
17.9375,11.65625,110.50303788967986
18.03125,11.65625,115.67515877990465
18.125,11.65625,120.83988876942136
18.21875,11.65625,125.97971996990417
18.3125,11.65625,131.0796251262407
18.40625,11.65625,136.12735989681377
18.5,11.65625,141.11361219535723
18.59375,11.65625,146.03200511479713
18.6875,11.65625,150.87897132680996
18.78125,11.65625,155.65352461808516
18.875,11.65625,160.35695802641553
18.96875,11.65625,164.99249819936765
19.0625,11.65625,169.56494290353578
19.15625,11.65625,174.08030406152793
19.25,11.65625,178.5454732712991
19.34375,11.65625,182.9679212859283
19.4375,11.65625,187.35543797975785
19.53125,11.65625,191.71591523185555
19.625,11.65625,196.0571720446896
19.71875,11.65625,200.38681905800698
19.8125,11.65625,204.71215829550565
19.90625,11.65625,209.04011333170607
20.0,11.65625,213.37718491734972
5.0,11.75,0.03586834833000477
5.09375,11.75,0.038149425009320684
5.1875,11.75,0.04054334040782902
5.28125,11.75,0.043054996811289686
5.375,11.75,0.045689546941318805
5.46875,11.75,0.04845240908569878
5.5625,11.75,0.05134928314966767
5.65625,11.75,0.05438616769133582
5.75,11.75,0.057569378009021635
5.84375,11.75,0.06090556535330168
5.9375,11.75,0.06440173734195767
6.03125,11.75,0.06806527966181407
6.125,11.75,0.07190397914772033
6.21875,11.75,0.07592604833568972
6.3125,11.75,0.08014015159449331
6.40625,11.75,0.08455543294787822
6.5,11.75,0.08918154570807194
6.59375,11.75,0.09402868405041499
6.6875,11.75,0.09910761666887612
6.78125,11.75,0.1044297226629259
6.875,11.75,0.11000702981783322
6.96875,11.75,0.11585225545298518
7.0625,11.75,0.121978850026396
7.15625,11.75,0.12840104369825409
7.25,11.75,0.13513389607225187
7.34375,11.75,0.1421933493506651
7.4375,11.75,0.1495962851578028
7.53125,11.75,0.15736058530667124
7.625,11.75,0.16550519680561906
7.71875,11.75,0.17405020142550667
7.8125,11.75,0.18301689017374193
7.90625,11.75,0.19242784304951543
8.0,11.75,0.20230701448496527
8.09375,11.75,0.21267982490999998
8.1875,11.75,0.223573258914365
8.28125,11.75,0.23501597051949302
8.375,11.75,0.2470383961150224
8.46875,11.75,0.2596728756609169
8.5625,11.75,0.2729537828061881
8.65625,11.75,0.2869176646297136
8.75,11.75,0.3016033917679224
8.84375,11.75,0.31705231975867726
8.9375,11.75,0.33330846250095136
9.03125,11.75,0.3504186788064567
9.125,11.75,0.3684328731027706
9.21875,11.75,0.38740421143840975
9.3125,11.75,0.40738935403935667
9.40625,11.75,0.42844870577457633
9.5,11.75,0.4506466860058453
9.59375,11.75,0.47405201942573816
9.6875,11.75,0.4987380496277808
9.78125,11.75,0.5247830773057885
9.875,11.75,0.5522707251463485
9.96875,11.75,0.5812903316606899
10.0625,11.75,0.6119373764011288
10.15625,11.75,0.6443139392245354
10.25,11.75,0.6785291965024588
10.34375,11.75,0.7146999574365842
10.4375,11.75,0.7529512439210067
10.53125,11.75,0.7934169177016609
10.625,11.75,0.8362403589204279
10.71875,11.75,0.8815752004995784
10.8125,11.75,0.9295861232239951
10.90625,11.75,0.9804497168171072
11.0,11.75,1.034355412784756
11.09375,11.75,1.0915064953228222
11.1875,11.75,1.152121197152908
11.28125,11.75,1.2164338877695908
11.375,11.75,1.2846963622567809
11.46875,11.75,1.3571792395637228
11.5625,11.75,1.4341734799275367
11.65625,11.75,1.515992031993333
11.75,11.75,1.6029716211192233
11.84375,11.75,1.6954746913664511
11.9375,11.75,1.7938915147682053
12.03125,11.75,1.898642482648329
12.125,11.75,2.010180595025833
12.21875,11.75,2.1289941654949924
12.3125,11.75,2.255609760414059
12.40625,11.75,2.390595392767253
12.5,11.75,2.5345639926801384
12.59375,11.75,2.6881771782607498
12.6875,11.75,2.8521493521954397
12.78125,11.75,3.0272521513317234
12.875,11.75,3.214319278304787
12.96875,11.75,3.4142517460749002
13.0625,11.75,3.6280235679919772
13.15625,11.75,3.8566879276287103
13.25,11.75,4.101383864042151
13.34375,11.75,4.363343509229317
13.4375,11.75,4.643899915197764
13.53125,11.75,4.944495508103174
13.625,11.75,5.2666912060907745
13.71875,11.75,5.612176235538693
13.8125,11.75,5.9827786769897235
13.90625,11.75,6.380476766740885
14.0,11.75,6.807410972301087
14.09375,11.75,7.26589684906704
14.1875,11.75,7.758438670800167
14.28125,11.75,8.287743806834232
14.375,11.75,8.856737793227786
14.46875,11.75,9.468580011889227
14.5625,11.75,10.126679849386921
14.65625,11.75,10.83471315377453
14.75,11.75,11.596638741092345
14.84375,11.75,12.41671462075055
14.9375,11.75,13.299513508028221
15.03125,11.75,14.24993706955345
15.125,11.75,15.273228201001567
15.21875,11.75,16.374980462771262
15.3125,11.75,17.561143597161884
15.40625,11.75,18.83802381893292
15.5,11.75,20.21227731152557
15.59375,11.75,21.69089507832485
15.6875,11.75,23.281177001489166
15.78125,11.75,24.99069266591782
15.875,11.75,26.827226237416454
15.96875,11.75,28.79870247764851
16.0625,11.75,30.913090883014174
16.15625,11.75,33.17828501429527
16.25,11.75,35.60195441839843
16.34375,11.75,38.19136722591889
16.4375,11.75,40.953182638986064
16.53125,11.75,43.893214198971584
16.625,11.75,47.01616701572283
16.71875,11.75,50.325355071066404
16.8125,11.75,53.822408216639076
16.90625,11.75,57.50698238462978
17.0,11.75,61.37649047966304
17.09375,11.75,65.42587491010353
17.1875,11.75,69.64744508363955
17.28125,11.75,74.03080368404531
17.375,11.75,78.56288344861757
17.46875,11.75,83.2281109739774
17.5625,11.75,88.00870569262318
17.65625,11.75,92.88511105599133
17.75,11.75,97.83654224469005
17.84375,11.75,102.84162207199543
17.9375,11.75,107.87906611756699
18.03125,11.75,112.92837138681804
18.125,11.75,117.9704612574576
18.21875,11.75,122.98824357818964
18.3125,11.75,127.96704792656432
18.40625,11.75,132.89492071140342
18.5,11.75,137.7627709684295
18.59375,11.75,142.5643732146785
18.6875,11.75,147.29624483052825
18.78125,11.75,151.95742302099163
18.875,11.75,156.54917011977645
18.96875,11.75,161.07463615545043
19.0625,11.75,165.53850496829094
19.15625,11.75,169.94664572360693
19.25,11.75,174.30578637354932
19.34375,11.75,178.62322027295028
19.4375,11.75,182.90655232014794
19.53125,11.75,187.1634869960328
19.625,11.75,191.40165763540128
19.71875,11.75,195.62849415804686
19.8125,11.75,199.8511251960177
19.90625,11.75,204.07630991872406
20.0,11.75,208.31039471204335
5.0,11.84375,0.03502331769102525
5.09375,11.84375,0.03725065396205281
5.1875,11.84375,0.0395881705590258
5.28125,11.84375,0.04204065427363037
5.375,11.84375,0.04461313643333314
5.46875,11.84375,0.04731090767523281
5.5625,11.84375,0.05013953361919359
5.65625,11.84375,0.053104871501920496
5.75,11.84375,0.05621308783817143
5.84375,11.84375,0.05947067718018623
5.9375,11.84375,0.06288448205167321
6.03125,11.84375,0.06646171413836821
6.125,11.84375,0.0702099768232938
6.21875,11.84375,0.0741372891614451
6.3125,11.84375,0.07825211139574348
6.40625,11.84375,0.08256337212378491
6.5,11.84375,0.08708049723320163
6.59375,11.84375,0.09181344073242095
6.6875,11.84375,0.09677271761328232
6.78125,11.84375,0.10196943889244388
6.875,11.84375,0.10741534898982477
6.96875,11.84375,0.1131228656145699
7.0625,11.84375,0.11910512234227048
7.15625,11.84375,0.12537601408150958
7.25,11.84375,0.13195024564332475
7.34375,11.84375,0.13884338364399454
7.4375,11.84375,0.14607191198977174
7.53125,11.84375,0.15365329121193172
7.625,11.84375,0.1616060219419109
7.71875,11.84375,0.16994971283952748
7.8125,11.84375,0.17870515331246614
7.90625,11.84375,0.18789439139254138
8.0,11.84375,0.19754081716393446
8.09375,11.84375,0.20766925217081958
8.1875,11.84375,0.21830604526680772
8.28125,11.84375,0.22947917540667348
8.375,11.84375,0.241218361922176
8.46875,11.84375,0.2535551828687502
8.5625,11.84375,0.2665232020787326
8.65625,11.84375,0.2801581056099932
8.75,11.84375,0.2944978483367286
8.84375,11.84375,0.3095828114922068
8.9375,11.84375,0.32545597204186744
9.03125,11.84375,0.342163084839938
9.125,11.84375,0.35975287860414873
9.21875,11.84375,0.3782772668318943
9.3125,11.84375,0.3977915748779072
9.40625,11.84375,0.4183547845190004
9.5,11.84375,0.44002979744644194
9.59375,11.84375,0.46288371925202315
9.6875,11.84375,0.48698816561074043
9.78125,11.84375,0.5124195925124176
9.875,11.84375,0.5392596525576029
9.96875,11.84375,0.5675955795110643
10.0625,11.84375,0.5975206035004618
10.15625,11.84375,0.6291343994599218
10.25,11.84375,0.6625435716498338
10.34375,11.84375,0.6978621773371293
10.4375,11.84375,0.7352122929964462
10.53125,11.84375,0.7747246266941673
10.625,11.84375,0.8165391806465495
10.71875,11.84375,0.8608059683026368
10.8125,11.84375,0.9076857906949573
10.90625,11.84375,0.9573510772291736
11.0,11.84375,1.0099867965508644
11.09375,11.84375,1.06579144363695
11.1875,11.84375,1.124978109814327
11.28125,11.84375,1.1877756430129347
11.375,11.84375,1.2544299062185924
11.46875,11.84375,1.3252051428066973
11.5625,11.84375,1.400385458215457
11.65625,11.84375,1.480276428261127
11.75,11.84375,1.5652068453119332
11.84375,11.84375,1.6555306145264121
11.9375,11.84375,1.7516288134294757
12.03125,11.84375,1.853911929249419
12.125,11.84375,1.9628222896739826
12.21875,11.84375,2.078836704005556
12.3125,11.84375,2.2024693331048746
12.40625,11.84375,2.3342748080080793
12.5,11.84375,2.4748516186794287
12.59375,11.84375,2.624845796014314
12.6875,11.84375,2.7849549119224655
12.78125,11.84375,2.955932424082057
12.875,11.84375,3.138592393736815
12.96875,11.84375,3.3338146066761754
13.0625,11.84375,3.5425501292463077
13.15625,11.84375,3.7658273328267344
13.25,11.84375,4.0047584215923075
13.34375,11.84375,4.260546499459932
13.4375,11.84375,4.534493212759399
13.53125,11.84375,4.8280070051979935
13.625,11.84375,5.142612020892615
13.71875,11.84375,5.479957689349998
13.8125,11.84375,5.841829022944446
13.90625,11.84375,6.230157652250667
14.0,11.84375,6.647033617012952
14.09375,11.84375,7.094717919927718
14.1875,11.84375,7.575655835996889
14.28125,11.84375,8.092490951019593
14.375,11.84375,8.648079877679873
14.46875,11.84375,9.245507565283642
14.5625,11.84375,9.888103077879714
14.65625,11.84375,10.57945566337498
14.75,11.84375,11.32343087115532
14.84375,11.84375,12.124186395211323
14.9375,11.84375,12.986187221174792
15.03125,11.84375,13.914219536186309
15.125,11.84375,14.913402717340366
15.21875,11.84375,15.989198545064237
15.3125,11.84375,17.14741659031482
15.40625,11.84375,18.394214498292754
15.5,11.84375,19.736091637888016
15.59375,11.84375,21.179874309834613
15.6875,11.84375,22.732690416694112
15.78125,11.84375,24.4019312097803
15.875,11.84375,26.195197465952557
15.96875,11.84375,28.120227245598006
16.0625,11.84375,30.18480228992462
16.15625,11.84375,32.396630193506624
16.25,11.84375,34.763199814637304
16.34375,11.84375,37.29160805235743
16.4375,11.84375,39.9883572231272
16.53125,11.84375,42.85912390576468
16.625,11.84375,45.90850236135599
16.71875,11.84375,49.13972849687034
16.8125,11.84375,52.55439376589626
16.90625,11.84375,56.15216220659509
17.0,11.84375,59.930507673564236
17.09375,11.84375,63.88449172812886
17.1875,11.84375,68.00660496240415
17.28125,11.84375,72.28669501292023
17.375,11.84375,76.71200247161077
17.46875,11.84375,81.26732083247634
17.5625,11.84375,85.93528842448025
17.65625,11.84375,90.69680943626862
17.75,11.84375,95.53158872277342
17.84375,11.84375,100.4187527273122
17.9375,11.84375,105.33751847408148
18.03125,11.84375,110.2678660032431
18.125,11.84375,115.1911681230228
18.21875,11.84375,120.09073536003433
18.3125,11.84375,124.95224291567263
18.40625,11.84375,129.76401881615368
18.5,11.84375,134.51718627331104
18.59375,11.84375,139.20566647176062
18.6875,11.84375,143.8260588397141
18.78125,11.84375,148.37742326489212
18.875,11.84375,152.86099234139334
18.96875,11.84375,157.27984188554055
19.0625,11.84375,161.63854538994448
19.15625,11.84375,165.94283374690343
19.25,11.84375,170.19927640320165
19.34375,11.84375,174.41499488785317
19.4375,11.84375,178.59741493365334
19.53125,11.84375,182.7540595098614
19.625,11.84375,186.89238211578996
19.71875,11.84375,191.01963762804917
19.8125,11.84375,195.14278673361088
19.90625,11.84375,199.2684293610642
20.0,11.84375,203.40276238032703
5.0,11.9375,0.03420462431560939
5.09375,11.9375,0.03637989511796831
5.1875,11.9375,0.03866277070777719
5.28125,11.9375,0.041057925982278656
5.375,11.9375,0.04357027465830909
5.46875,11.9375,0.04620498370080164
5.5625,11.9375,0.04896748862954964
5.65625,11.9375,0.05186350976444941
5.75,11.9375,0.054899069473869695
5.84375,11.9375,0.05808051049556657
5.9375,11.9375,0.061414515404699756
6.03125,11.9375,0.06490812730904827
6.125,11.9375,0.06856877185749294
6.21875,11.9375,0.07240428065427794
6.3125,11.9375,0.07642291617851209
6.40625,11.9375,0.0806333983158764
6.5,11.9375,0.08504493261760242
6.59375,11.9375,0.08966724041054136
6.6875,11.9375,0.09451059089159582
6.78125,11.9375,0.09958583535000996
6.875,11.9375,0.10490444367206594
6.96875,11.9375,0.11047854329468759
7.0625,11.9375,0.11632096078739015
7.15625,11.9375,0.12244526625601501
7.25,11.9375,0.1288658207768488
7.34375,11.9375,0.13559782708614768
7.4375,11.9375,0.14265738376787804
7.53125,11.9375,0.1500615432017685
7.625,11.9375,0.15782837355467497
7.71875,11.9375,0.1659770251209336
7.8125,11.9375,0.17452780134197926
7.90625,11.9375,0.18350223486219966
8.0,11.9375,0.19292316900698125
8.09375,11.9375,0.20281484510037284
8.1875,11.9375,0.2132029960739847
8.28125,11.9375,0.22411494685589056
8.375,11.9375,0.2355797220686776
8.46875,11.9375,0.2476281616097049
8.5625,11.9375,0.26029304473437587
8.65625,11.9375,0.27360922331519183
8.75,11.9375,0.2876137650058885
8.84375,11.9375,0.3023461071015135
8.9375,11.9375,0.31784822195231827
9.03125,11.9375,0.3341647948623413
9.125,11.9375,0.35134341548308423
9.21875,11.9375,0.36943478379936734
9.3125,11.9375,0.3884929318989116
9.40625,11.9375,0.4085754628202168
9.5,11.9375,0.42974380788562716
9.59375,11.9375,0.45206350404903584
9.6875,11.9375,0.4756044929213423
9.78125,11.9375,0.5004414432826914
9.875,11.9375,0.5266540990497153
9.96875,11.9375,0.5543276548398357
10.0625,11.9375,0.5835531614643902
10.15625,11.9375,0.61442796388954
10.25,11.9375,0.647056174430093
10.34375,11.9375,0.6815491841884077
10.4375,11.9375,0.7180262160202283
10.53125,11.9375,0.7566149226038387
10.625,11.9375,0.7974520335104537
10.71875,11.9375,0.8406840555248419
10.8125,11.9375,0.886468030848308
10.90625,11.9375,0.9349723582343248
11.0,11.9375,0.9863776825631979
11.09375,11.9375,1.0408778588595697
11.1875,11.9375,1.0986809972986598
11.28125,11.9375,1.1600105963376397
11.375,11.9375,1.225106771751298
11.46875,11.9375,1.294227590050155
11.5625,11.9375,1.367650515518595
11.65625,11.9375,1.445673980934665
11.75,11.9375,1.5286190929260193
11.84375,11.9375,1.616831483882423
11.9375,11.9375,1.710683323387859
12.03125,11.9375,1.8105755032582895
12.125,11.9375,1.916940011477178
12.21875,11.9375,2.030242511611932
12.3125,11.9375,2.1509851456707527
12.40625,11.9375,2.279709579819944
12.5,11.9375,2.4170003139222764
12.59375,11.9375,2.5634882774707255
12.6875,11.9375,2.71985473616707
12.78125,11.9375,2.8868355351144808
12.875,11.9375,3.065225706332972
12.96875,11.9375,3.2558844700332434
13.0625,11.9375,3.459740660752243
13.15625,11.9375,3.677798611003637
13.25,11.9375,3.9111445264489966
13.34375,11.9375,4.160953387649942
13.4375,11.9375,4.4284964140864505
13.53125,11.9375,4.715149126156174
13.625,11.9375,5.022400040092247
13.71875,11.9375,5.351860028888217
13.8125,11.9375,5.70527237906538
13.90625,11.9375,6.084523568047357
14.0,11.9375,6.491654779507517
14.09375,11.9375,6.928874163698495
14.1875,11.9375,7.398569835690572
14.28125,11.9375,7.903323585704277
14.375,11.9375,8.445925251199755
14.46875,11.9375,9.029387668738417
14.5625,11.9375,9.656962083279886
14.65625,11.9375,10.33215384167091
14.75,11.9375,11.058738133506145
14.84375,11.9375,11.840775463910257
14.9375,11.9375,12.682626446502372
15.03125,11.9375,13.588965388111216
15.125,11.9375,14.564791996982366
15.21875,11.9375,15.61544038078823
15.3125,11.9375,16.746584307895606
15.40625,11.9375,17.964237484447786
15.5,11.9375,19.27474735225857
15.59375,11.9375,20.684780642736207
15.6875,11.9375,22.201298638972947
15.78125,11.9375,23.83151981686078
15.875,11.9375,25.582867280038123
15.96875,11.9375,27.462898206577268
16.0625,11.9375,29.47921243430305
16.15625,11.9375,31.63933738763353
16.25,11.9375,33.95058686781204
16.34375,11.9375,36.41989187913797
16.4375,11.9375,39.05360274209395
16.53125,11.9375,41.85726334168773
16.625,11.9375,44.83536054509292
16.71875,11.9375,47.991054617798326
16.8125,11.9375,51.32589981210497
16.90625,11.9375,54.83956801950594
17.0,11.9375,58.52959214492974
17.09375,11.9375,62.391149188994405
17.1875,11.9375,66.41690528122544
17.28125,11.9375,70.59694537641023
17.375,11.9375,74.91880832614333
17.46875,11.9375,79.36764308663011
17.5625,11.9375,83.92649382745664
17.65625,11.9375,88.57671111457664
17.75,11.9375,93.29847421545395
17.84375,11.9375,98.07139750669468
17.9375,11.9375,102.87518382839555
18.03125,11.9375,107.69028120061225
18.125,11.9375,112.49849785458335
18.21875,11.9375,117.28353444447762
18.3125,11.9375,122.0314010233973
18.40625,11.9375,126.73069845771865
18.5,11.9375,131.37275746011034
18.59375,11.9375,135.95164131154618
18.6875,11.9375,140.464028930868
18.78125,11.9375,144.90900218154712
18.875,11.9375,149.28776484497425
18.96875,11.9375,153.6033208382172
19.0625,11.9375,157.86013674545123
19.15625,11.9375,162.0638094955505
19.25,11.9375,166.22075497010567
19.34375,11.9375,170.33792822764732
19.4375,11.9375,174.42258141952146
19.53125,11.9375,178.48206166057085
19.625,11.9375,182.52364821959782
19.71875,11.9375,186.5544263856403
19.8125,11.9375,190.5811941349766
19.90625,11.9375,194.61039711846968
20.0,11.9375,198.6480873500762
5.0,12.03125,0.03341125007264817
5.09375,12.03125,0.03553606559708522
5.1875,12.03125,0.0377659900222759
5.28125,12.03125,0.040105589811497123
5.375,12.03125,0.042559664708213145
5.46875,12.03125,0.04513326182991033
5.5625,12.03125,0.04783169061982111
5.65625,12.03125,0.05066053871535929
5.75,12.03125,0.053625688796414626
5.84375,12.03125,0.056733336481315136
5.9375,12.03125,0.059990009343284016
6.03125,12.03125,0.06340258712563085
6.125,12.03125,0.06697832323974878
6.21875,12.03125,0.0707248676362836
6.3125,12.03125,0.07465029114662872
6.40625,12.03125,0.07876311139923119
6.5,12.03125,0.08307232042310486
6.59375,12.03125,0.08758741405949821
6.6875,12.03125,0.09231842331189755
6.78125,12.03125,0.09727594777453324
6.875,12.03125,0.1024711912903518
6.96875,12.03125,0.10791600000109318
7.0625,12.03125,0.1136229029647494
7.15625,12.03125,0.11960515552935753
7.25,12.03125,0.125876785666887
7.34375,12.03125,0.13245264348702346
7.4375,12.03125,0.13934845416802802
7.53125,12.03125,0.1465808745606876
7.625,12.03125,0.15416755374179375
7.71875,12.03125,0.16212719781573545
7.8125,12.03125,0.17047963928682144
7.90625,12.03125,0.17924591135102308
8.0,12.03125,0.18844832748414236
8.09375,12.03125,0.19811056673414693
8.1875,12.03125,0.20825776515881658
8.28125,12.03125,0.21891661388613057
8.375,12.03125,0.23011546431426752
8.46875,12.03125,0.24188444101098683
8.5625,12.03125,0.25425556291879675
8.65625,12.03125,0.26726287352307215
8.75,12.03125,0.28094258069550737
8.84375,12.03125,0.2953332069854181
8.9375,12.03125,0.31047575119686804
9.03125,12.03125,0.3264138621609049
9.125,12.03125,0.3431940256898715
9.21875,12.03125,0.3608657657854315
9.3125,12.03125,0.37948186126421884
9.40625,12.03125,0.39909857906565405
9.5,12.03125,0.4197759256161839
9.59375,12.03125,0.44157791774392247
9.6875,12.03125,0.46457287476823117
9.78125,12.03125,0.4888337335313044
9.875,12.03125,0.5144383882943332
9.96875,12.03125,0.5414700575906144
10.0625,12.03125,0.5700176803132887
10.15625,12.03125,0.6001763435177703
10.25,12.03125,0.6320477446398676
10.34375,12.03125,0.6657406910718919
10.4375,12.03125,0.7013716403024826
10.53125,12.03125,0.7390652841135821
10.625,12.03125,0.7789551806420677
10.71875,12.03125,0.8211844384564791
10.8125,12.03125,0.8659064571735273
10.90625,12.03125,0.9132857295475332
11.0,12.03125,0.9634987104114616
11.09375,12.03125,1.0167347583340964
11.1875,12.03125,1.07319715638742
11.28125,12.03125,1.1331042189950773
11.375,12.03125,1.1966904924606265
11.46875,12.03125,1.264208057457102
11.5625,12.03125,1.335927942501182
11.65625,12.03125,1.4121416582402346
11.75,12.03125,1.4931628632526297
11.84375,12.03125,1.5793291730052441
11.9375,12.03125,1.6710041246305183
12.03125,12.03125,1.7685793112823949
12.125,12.03125,1.8724767010085481
12.21875,12.03125,1.983151156337413
12.3125,12.03125,2.1010931721229364
12.40625,12.03125,2.2268318506166533
12.5,12.03125,2.3609381342415006
12.59375,12.03125,2.504028318118089
12.6875,12.03125,2.656767866030441
12.78125,12.03125,2.819875555197969
12.875,12.03125,2.9941279769198936
12.96875,12.03125,3.1803644218448173
13.0625,12.03125,3.3794921802474063
13.15625,12.03125,3.592492289207924
13.25,12.03125,3.820425759911709
13.34375,12.03125,4.064440319315576
13.4375,12.03125,4.325777701038667
13.53125,12.03125,4.605781520364162
13.625,12.03125,4.90590576747899
13.71875,12.03125,5.2277239512726545
13.8125,12.03125,5.572938922838441
13.90625,12.03125,5.94339340286743
14.0,12.03125,6.341081229898115
14.09375,12.03125,6.768159336268299
14.1875,12.03125,7.226960444860103
14.28125,12.03125,7.720006461422218
14.375,12.03125,8.250022513299495
14.46875,12.03125,8.819951554487059
14.5625,12.03125,9.432969417509515
14.65625,12.03125,10.092500142900311
14.75,12.03125,10.802231354954188
14.84375,12.03125,11.566129375619015
14.9375,12.03125,12.388453674338288
15.03125,12.03125,13.273770137669626
15.125,12.03125,14.226962505920824
15.21875,12.03125,15.253241162451538
15.3125,12.03125,16.358148272906043
15.40625,12.03125,17.54755805586844
15.5,12.03125,18.827670724614148
15.59375,12.03125,20.204998376109742
15.6875,12.03125,21.686340826896846
15.78125,12.03125,23.278749120745026
15.875,12.03125,24.989474182841754
15.96875,12.03125,26.825897902959806
16.0625,12.03125,28.795443841134055
16.15625,12.03125,30.90546482361729
16.25,12.03125,33.16310500846451
16.34375,12.03125,35.57513463573932
16.4375,12.03125,38.14775673061539
16.53125,12.03125,40.88638658801482
16.625,12.03125,43.79540700249185
16.71875,12.03125,46.87790493736371
16.8125,12.03125,50.135398594141016
16.90625,12.03125,53.5675674747743
17.0,12.03125,57.17200170831671
